"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Baseline Perp.","Doppler"
"S1A_EW_RAW__0SDH_20181116T121909_20181116T122017_024613_02B40A_4EA5","Sentinel-1A","SENTINEL-1 C-SAR","EW","Extended Wide. 400 km swath and 25 m x 100 m spatial resolution (3-looks)","24613","41","348","2018-11-16T12:20:17.000000","2018-11-16T12:19:09.000000","RAW","2018-11-16T12:19:09.000000","2018-11-16T12:20:17.000000","71.6044","-82.1213","74.00500000000001","-86.57520000000001","69.9453","-88.9457","72.9931","-74.11110000000001","69.1078","-78.7119","NA","DESCENDING","https://datapool.asf.alaska.edu/RAW/SA/S1A_EW_RAW__0SDH_20181116T121909_20181116T122017_024613_02B40A_4EA5.zip","988.4596004486084","NA","NA","NA","0"
"S1A_EW_GRDH_1SDH_20181116T121913_20181116T122013_024613_02B40A_1492","Sentinel-1A","SENTINEL-1 C-SAR","EW","Extended Wide. 400 km swath and 25 m x 100 m spatial resolution (3-looks)","24613","41","349","2018-11-16T12:20:13.000000","2018-11-16T12:19:13.000000","GRD_HD","2018-11-16T12:19:13.000000","2018-11-16T12:20:13.000000","71.687","-82.1555","72.784882","-74.31438399999999","73.879852","-86.983864","69.37791399999999","-78.39072399999999","70.330818","-89.050529","NA","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_EW_GRDH_1SDH_20181116T121913_20181116T122013_024613_02B40A_1492.zip","712.9536876678467","NA","NA","NA","0"
"S1A_EW_GRDM_1SDH_20181116T121913_20181116T122013_024613_02B40A_EEFF","Sentinel-1A","SENTINEL-1 C-SAR","EW","Extended Wide. 400 km swath and 25 m x 100 m spatial resolution (3-looks)","24613","41","349","2018-11-16T12:20:13.000000","2018-11-16T12:19:13.000000","GRD_MD","2018-11-16T12:19:13.000000","2018-11-16T12:20:13.000000","71.6869","-82.1551","72.784775","-74.313568","73.87986","-86.983887","69.377785","-78.390068","70.330772","-89.050575","NA","DESCENDING","https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20181116T121913_20181116T122013_024613_02B40A_EEFF.zip","267.92753410339355","NA","NA","NA","0"
"S1A_EW_GRDH_1SDH_20181116T121913_20181116T122013_024613_02B40A_1492","Sentinel-1A","SENTINEL-1 C-SAR","EW","Extended Wide. 400 km swath and 25 m x 100 m spatial resolution (3-looks)","24613","41","349","2018-11-16T12:20:13.000000","2018-11-16T12:19:13.000000","METADATA_GRD_HD","2018-11-16T12:19:13.000000","2018-11-16T12:20:13.000000","71.687","-82.1555","72.784882","-74.31438399999999","73.879852","-86.983864","69.37791399999999","-78.39072399999999","70.330818","-89.050529","NA","DESCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_EW_GRDH_1SDH_20181116T121913_20181116T122013_024613_02B40A_1492.iso.xml","0.056334495544433594","NA","NA","NA","0"
"S1A_EW_GRDM_1SDH_20181116T121913_20181116T122013_024613_02B40A_EEFF","Sentinel-1A","SENTINEL-1 C-SAR","EW","Extended Wide. 400 km swath and 25 m x 100 m spatial resolution (3-looks)","24613","41","349","2018-11-16T12:20:13.000000","2018-11-16T12:19:13.000000","METADATA_GRD_MD","2018-11-16T12:19:13.000000","2018-11-16T12:20:13.000000","71.6869","-82.1551","72.784775","-74.313568","73.87986","-86.983887","69.377785","-78.390068","70.330772","-89.050575","NA","DESCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_MD/SA/S1A_EW_GRDM_1SDH_20181116T121913_20181116T122013_024613_02B40A_EEFF.iso.xml","0.05633354187011719","NA","NA","NA","0"
"S1A_EW_GRDH_1SDH_20181116T121813_20181116T121913_024613_02B40A_D79E","Sentinel-1A","SENTINEL-1 C-SAR","EW","Extended Wide. 400 km swath and 25 m x 100 m spatial resolution (3-looks)","24613","41","337","2018-11-16T12:19:13.000000","2018-11-16T12:18:13.000000","GRD_HD","2018-11-16T12:18:13.000000","2018-11-16T12:19:13.000000","75.1551","-78.3814","76.082092","-68.439911","77.40570799999999","-83.97682999999999","72.785088","-74.31407899999999","73.880119","-86.98451999999999","NA","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_EW_GRDH_1SDH_20181116T121813_20181116T121913_024613_02B40A_D79E.zip","686.1050777435303","NA","NA","NA","0"
"S1A_EW_GRDH_1SDH_20181116T121813_20181116T121913_024613_02B40A_D79E","Sentinel-1A","SENTINEL-1 C-SAR","EW","Extended Wide. 400 km swath and 25 m x 100 m spatial resolution (3-looks)","24613","41","337","2018-11-16T12:19:13.000000","2018-11-16T12:18:13.000000","METADATA_GRD_HD","2018-11-16T12:18:13.000000","2018-11-16T12:19:13.000000","75.1551","-78.3814","76.082092","-68.439911","77.40570799999999","-83.97682999999999","72.785088","-74.31407899999999","73.880119","-86.98451999999999","NA","DESCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_EW_GRDH_1SDH_20181116T121813_20181116T121913_024613_02B40A_D79E.iso.xml","0.056334495544433594","NA","NA","NA","0"
"S1A_EW_GRDM_1SDH_20181116T121813_20181116T121913_024613_02B40A_617D","Sentinel-1A","SENTINEL-1 C-SAR","EW","Extended Wide. 400 km swath and 25 m x 100 m spatial resolution (3-looks)","24613","41","337","2018-11-16T12:19:13.000000","2018-11-16T12:18:13.000000","GRD_MD","2018-11-16T12:18:13.000000","2018-11-16T12:19:13.000000","75.1551","-78.3812","76.08180999999999","-68.43929299999999","77.405563","-83.977631","72.78511","-74.31308","73.88028","-86.98492399999999","NA","DESCENDING","https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20181116T121813_20181116T121913_024613_02B40A_617D.zip","254.67299842834473","NA","NA","NA","0"
"S1A_EW_GRDM_1SDH_20181116T121813_20181116T121913_024613_02B40A_617D","Sentinel-1A","SENTINEL-1 C-SAR","EW","Extended Wide. 400 km swath and 25 m x 100 m spatial resolution (3-looks)","24613","41","337","2018-11-16T12:19:13.000000","2018-11-16T12:18:13.000000","METADATA_GRD_MD","2018-11-16T12:18:13.000000","2018-11-16T12:19:13.000000","75.1551","-78.3812","76.08180999999999","-68.43929299999999","77.405563","-83.977631","72.78511","-74.31308","73.88028","-86.98492399999999","NA","DESCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_MD/SA/S1A_EW_GRDM_1SDH_20181116T121813_20181116T121913_024613_02B40A_617D.iso.xml","0.05633354187011719","NA","NA","NA","0"
"S1A_EW_GRDM_1SDH_20181116T121709_20181116T121813_024613_02B40A_9627","Sentinel-1A","SENTINEL-1 C-SAR","EW","Extended Wide. 400 km swath and 25 m x 100 m spatial resolution (3-looks)","24613","41","324","2018-11-16T12:18:13.000000","2018-11-16T12:17:09.000000","GRD_MD","2018-11-16T12:17:09.000000","2018-11-16T12:18:13.000000","78.6656","-72.4114","79.406509","-58.640063999999995","81.142937","-78.740631","76.082138","-68.438591","77.405998","-83.97887399999999","NA","DESCENDING","https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20181116T121709_20181116T121813_024613_02B40A_9627.zip","294.59233951568604","NA","NA","NA","0"
"S1A_EW_GRDH_1SDH_20181116T121709_20181116T121813_024613_02B40A_313C","Sentinel-1A","SENTINEL-1 C-SAR","EW","Extended Wide. 400 km swath and 25 m x 100 m spatial resolution (3-looks)","24613","41","324","2018-11-16T12:18:13.000000","2018-11-16T12:17:09.000000","GRD_HD","2018-11-16T12:17:09.000000","2018-11-16T12:18:13.000000","78.6655","-72.4123","79.40637199999999","-58.642390999999996","81.142578","-78.74099","76.082298","-68.439476","77.40602899999999","-83.978607","NA","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_EW_GRDH_1SDH_20181116T121709_20181116T121813_024613_02B40A_313C.zip","781.765790939331","NA","NA","NA","0"
"S1A_EW_GRDM_1SDH_20181116T121709_20181116T121813_024613_02B40A_9627","Sentinel-1A","SENTINEL-1 C-SAR","EW","Extended Wide. 400 km swath and 25 m x 100 m spatial resolution (3-looks)","24613","41","324","2018-11-16T12:18:13.000000","2018-11-16T12:17:09.000000","METADATA_GRD_MD","2018-11-16T12:17:09.000000","2018-11-16T12:18:13.000000","78.6656","-72.4114","79.406509","-58.640063999999995","81.142937","-78.740631","76.082138","-68.438591","77.405998","-83.97887399999999","NA","DESCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_MD/SA/S1A_EW_GRDM_1SDH_20181116T121709_20181116T121813_024613_02B40A_9627.iso.xml","0.056334495544433594","NA","NA","NA","0"
"S1A_EW_GRDH_1SDH_20181116T121709_20181116T121813_024613_02B40A_313C","Sentinel-1A","SENTINEL-1 C-SAR","EW","Extended Wide. 400 km swath and 25 m x 100 m spatial resolution (3-looks)","24613","41","324","2018-11-16T12:18:13.000000","2018-11-16T12:17:09.000000","METADATA_GRD_HD","2018-11-16T12:17:09.000000","2018-11-16T12:18:13.000000","78.6655","-72.4123","79.40637199999999","-58.642390999999996","81.142578","-78.74099","76.082298","-68.439476","77.40602899999999","-83.978607","NA","DESCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_EW_GRDH_1SDH_20181116T121709_20181116T121813_024613_02B40A_313C.iso.xml","0.056334495544433594","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T120305_20181116T120333_024613_02B409_1338","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","155","2018-11-16T12:03:33.000000","2018-11-16T12:03:05.000000","GRD_HD","2018-11-16T12:03:05.000000","2018-11-16T12:03:33.000000","48.6588","86.8428","47.622409999999995","85.35329399999999","48.024806999999996","88.774406","49.265991","84.865753","49.669315","88.399872","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T120305_20181116T120333_024613_02B409_1338.zip","975.6595239639282","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T120305_20181116T120333_024613_02B409_1338","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","155","2018-11-16T12:03:33.000000","2018-11-16T12:03:05.000000","METADATA_GRD_HD","2018-11-16T12:03:05.000000","2018-11-16T12:03:33.000000","48.6588","86.8428","47.622409999999995","85.35329399999999","48.024806999999996","88.774406","49.265991","84.865753","49.669315","88.399872","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T120305_20181116T120333_024613_02B409_1338.iso.xml","0.056319236755371094","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T120304_20181116T120333_024613_02B409_EDDE","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","155","2018-11-16T12:03:33.000000","2018-11-16T12:03:04.000000","METADATA_SLC","2018-11-16T12:03:04.000000","2018-11-16T12:03:33.000000","48.6167","86.8553","47.539688","85.399559","47.938193999999996","88.783829","49.268211","84.87634299999999","49.668335","88.381462","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDV_20181116T120304_20181116T120333_024613_02B409_EDDE.iso.xml","0.06494331359863281","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T120304_20181116T120333_024613_02B409_EDDE","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","155","2018-11-16T12:03:33.000000","2018-11-16T12:03:04.000000","SLC","2018-11-16T12:03:04.000000","2018-11-16T12:03:33.000000","48.6167","86.8553","47.539688","85.399559","47.938193999999996","88.783829","49.268211","84.87634299999999","49.668335","88.381462","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20181116T120304_20181116T120333_024613_02B409_EDDE.zip","4537.366870880127","NA","NA","NA","0"
"S1A_IW_RAW__0SDV_20181116T120237_20181116T120309_024613_02B409_8901","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","149","2018-11-16T12:03:09.000000","2018-11-16T12:02:37.000000","RAW","2018-11-16T12:02:37.000000","2018-11-16T12:03:09.000000","46.8828","87.1707","47.7028","85.2861","45.756","85.8409","47.988600000000005","88.56150000000001","46.037200000000006","88.9985","NA","ASCENDING","https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDV_20181116T120237_20181116T120309_024613_02B409_8901.zip","1535.4171495437622","NA","NA","NA","0"
"S1A_IW_RAW__0SDV_20181116T120237_20181116T120309_024613_02B409_8901","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","149","2018-11-16T12:03:09.000000","2018-11-16T12:02:37.000000","METADATA_RAW","2018-11-16T12:02:37.000000","2018-11-16T12:03:09.000000","46.8828","87.1707","47.7028","85.2861","45.756","85.8409","47.988600000000005","88.56150000000001","46.037200000000006","88.9985","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDV_20181116T120237_20181116T120309_024613_02B409_8901.iso.xml","0.03966522216796875","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T120239_20181116T120306_024613_02B409_374A","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","150","2018-11-16T12:03:06.000000","2018-11-16T12:02:39.000000","SLC","2018-11-16T12:02:39.000000","2018-11-16T12:03:06.000000","47.0715","87.2616","46.053149999999995","85.831192","46.450851","89.120438","47.666927","85.361","48.065585999999996","88.75413499999999","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20181116T120239_20181116T120306_024613_02B409_374A.zip","3902.056583404541","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T120239_20181116T120306_024613_02B409_374A","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","150","2018-11-16T12:03:06.000000","2018-11-16T12:02:39.000000","METADATA_SLC","2018-11-16T12:02:39.000000","2018-11-16T12:03:06.000000","47.0715","87.2616","46.053149999999995","85.831192","46.450851","89.120438","47.666927","85.361","48.065585999999996","88.75413499999999","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDV_20181116T120239_20181116T120306_024613_02B409_374A.iso.xml","0.0649404525756836","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T120240_20181116T120305_024613_02B409_7C76","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","150","2018-11-16T12:03:05.000000","2018-11-16T12:02:40.000000","GRD_HD","2018-11-16T12:02:40.000000","2018-11-16T12:03:05.000000","47.0873","87.2528","46.125606999999995","85.791039","46.527237","89.11642499999999","47.622318","85.353325","48.02457","88.772964","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T120240_20181116T120305_024613_02B409_7C76.zip","846.006420135498","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T120240_20181116T120305_024613_02B409_7C76","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","150","2018-11-16T12:03:05.000000","2018-11-16T12:02:40.000000","METADATA_GRD_HD","2018-11-16T12:02:40.000000","2018-11-16T12:03:05.000000","47.0873","87.2528","46.125606999999995","85.791039","46.527237","89.11642499999999","47.622318","85.353325","48.02457","88.772964","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T120240_20181116T120305_024613_02B409_7C76.iso.xml","0.056319236755371094","NA","NA","NA","0"
"S1A_IW_RAW__0SDV_20181116T120212_20181116T120244_024613_02B409_F8AD","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","144","2018-11-16T12:02:44.000000","2018-11-16T12:02:12.000000","RAW","2018-11-16T12:02:12.000000","2018-11-16T12:02:44.000000","45.3778","87.5483","46.2008","85.7163","44.2526","86.2532","46.483000000000004","88.8998","44.5309","89.32770000000001","NA","ASCENDING","https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDV_20181116T120212_20181116T120244_024613_02B409_F8AD.zip","1546.2445678710938","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T120214_20181116T120241_024613_02B409_3354","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","145","2018-11-16T12:02:41.000000","2018-11-16T12:02:14.000000","SLC","2018-11-16T12:02:14.000000","2018-11-16T12:02:41.000000","45.581","87.6217","44.561980999999996","86.224327","44.961178","89.435997","46.177077999999995","85.76870699999999","46.576794","89.076881","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20181116T120214_20181116T120241_024613_02B409_3354.zip","3697.4735383987427","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T120214_20181116T120241_024613_02B409_3354","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","145","2018-11-16T12:02:41.000000","2018-11-16T12:02:14.000000","METADATA_SLC","2018-11-16T12:02:14.000000","2018-11-16T12:02:41.000000","45.581","87.6217","44.561980999999996","86.224327","44.961178","89.435997","46.177077999999995","85.76870699999999","46.576794","89.076881","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDV_20181116T120214_20181116T120241_024613_02B409_3354.iso.xml","0.0649423599243164","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T120215_20181116T120240_024613_02B409_53F8","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","145","2018-11-16T12:02:40.000000","2018-11-16T12:02:15.000000","METADATA_GRD_HD","2018-11-16T12:02:15.000000","2018-11-16T12:02:40.000000","45.5886","87.6341","44.626594999999995","86.207321","45.02813","89.444237","46.125515","85.791054","46.527012","89.11515","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T120215_20181116T120240_024613_02B409_53F8.iso.xml","0.056319236755371094","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T120215_20181116T120240_024613_02B409_53F8","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","145","2018-11-16T12:02:40.000000","2018-11-16T12:02:15.000000","GRD_HD","2018-11-16T12:02:15.000000","2018-11-16T12:02:40.000000","45.5886","87.6341","44.626594999999995","86.207321","45.02813","89.444237","46.125515","85.791054","46.527012","89.11515","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T120215_20181116T120240_024613_02B409_53F8.zip","789.8036203384399","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T120150_20181116T120216_024613_02B409_4298","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","140","2018-11-16T12:02:16.000000","2018-11-16T12:01:50.000000","METADATA_SLC","2018-11-16T12:01:50.000000","2018-11-16T12:02:16.000000","44.0937","88.0063","43.075435999999996","86.64793399999999","43.473244","89.770172","44.691832999999995","86.20665","45.089706","89.418121","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDV_20181116T120150_20181116T120216_024613_02B409_4298.iso.xml","0.06494331359863281","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T120150_20181116T120216_024613_02B409_4298","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","140","2018-11-16T12:02:16.000000","2018-11-16T12:01:50.000000","SLC","2018-11-16T12:01:50.000000","2018-11-16T12:02:16.000000","44.0937","88.0063","43.075435999999996","86.64793399999999","43.473244","89.770172","44.691832999999995","86.20665","45.089706","89.418121","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20181116T120150_20181116T120216_024613_02B409_4298.zip","4036.8538007736206","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T120150_20181116T120215_024613_02B409_0AF2","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","140","2018-11-16T12:02:15.000000","2018-11-16T12:01:50.000000","GRD_HD","2018-11-16T12:01:50.000000","2018-11-16T12:02:15.000000","44.0927","88.0346","43.135773","86.676071","43.53561","89.830315","44.626507","86.20734399999999","45.027905","89.443001","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T120150_20181116T120215_024613_02B409_0AF2.zip","884.2327270507812","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T120150_20181116T120215_024613_02B409_0AF2","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","140","2018-11-16T12:02:15.000000","2018-11-16T12:01:50.000000","METADATA_GRD_HD","2018-11-16T12:01:50.000000","2018-11-16T12:02:15.000000","44.0927","88.0346","43.135773","86.676071","43.53561","89.830315","44.626507","86.20734399999999","45.027905","89.443001","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T120150_20181116T120215_024613_02B409_0AF2.iso.xml","0.056319236755371094","NA","NA","NA","0"
"S1A_IW_RAW__0SDV_20181116T120122_20181116T120154_024613_02B409_991B","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","134","2018-11-16T12:01:54.000000","2018-11-16T12:01:22.000000","RAW","2018-11-16T12:01:22.000000","2018-11-16T12:01:54.000000","42.3658","88.2748","43.1935","86.536","41.243","87.0424","43.4701","89.5557","41.5168","89.96860000000001","NA","ASCENDING","https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDV_20181116T120122_20181116T120154_024613_02B409_991B.zip","1507.5843648910522","NA","NA","NA","0"
"S1A_IW_RAW__0SDV_20181116T120122_20181116T120154_024613_02B409_991B","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","134","2018-11-16T12:01:54.000000","2018-11-16T12:01:22.000000","METADATA_RAW","2018-11-16T12:01:22.000000","2018-11-16T12:01:54.000000","42.3658","88.2748","43.1935","86.536","41.243","87.0424","43.4701","89.5557","41.5168","89.96860000000001","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDV_20181116T120122_20181116T120154_024613_02B409_991B.iso.xml","0.03966522216796875","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T120125_20181116T120152_024613_02B409_AF35","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","135","2018-11-16T12:01:52.000000","2018-11-16T12:01:25.000000","METADATA_SLC","2018-11-16T12:01:25.000000","2018-11-16T12:01:52.000000","42.6064","88.3866","41.589344","87.066071","41.985638","90.10228","43.206489999999995","86.63797","43.602421","89.756683","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDV_20181116T120125_20181116T120152_024613_02B409_AF35.iso.xml","0.06494426727294922","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T120125_20181116T120152_024613_02B409_AF35","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","135","2018-11-16T12:01:52.000000","2018-11-16T12:01:25.000000","SLC","2018-11-16T12:01:25.000000","2018-11-16T12:01:52.000000","42.6064","88.3866","41.589344","87.066071","41.985638","90.10228","43.206489999999995","86.63797","43.602421","89.756683","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20181116T120125_20181116T120152_024613_02B409_AF35.zip","4243.692934036255","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T120125_20181116T120150_024613_02B409_9959","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24613","41","135","2018-11-16T12:01:50.000000","2018-11-16T12:01:25.000000","GRD_HD","2018-11-16T12:01:25.000000","2018-11-16T12:01:50.000000","42.5936","88.4082","41.629954999999995","87.034294","42.031470999999996","90.112724","43.135681","86.67609399999999","43.53537","89.828987","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T120125_20181116T120150_024613_02B409_9959.zip","927.7824487686157","NA","NA","NA","0"
